claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up30_63|pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|-1,up30_63,pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|-1,pair,-0.05540296776794862,-0.4443717890751663,-0.08847958064719295,-0.21022858958681015,0.04698412698412698,0.029532710280373832,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|+1|self_dist_high_63|+1,up30_63,pair|cluster24_peer_breadth_21|+1|self_dist_high_63|+1,pair,-0.09146338303733467,-0.49429585858587055,-0.1052563340144041,-0.2583552628558602,0.01507936507936508,0.031401869158878506,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|+1|self_dist_high_63|-1,up30_63,pair|cluster24_peer_breadth_21|+1|self_dist_high_63|-1,pair,-0.03067767624678558,-0.24032479919582578,-0.06419893837594802,-0.13132416803204705,0.16031746031746033,0.06485981308411215,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|-1|self_dist_high_63|+1,up30_63,pair|cluster24_peer_breadth_21|-1|self_dist_high_63|+1,pair,-0.10617211416033336,-0.49591712800944104,-0.10764050676725853,-0.26411232751025726,0.03888888888888889,0.01644859813084112,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|-1|self_dist_high_63|-1,up30_63,pair|cluster24_peer_breadth_21|-1|self_dist_high_63|-1,pair,-0.02770971259129302,-0.2953266845440038,-0.08079129979758871,-0.13733885815206553,0.1173015873015873,0.05794392523364486,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|+1|self_range_loc_63|+1,up30_63,pair|cluster24_peer_breadth_21|+1|self_range_loc_63|+1,pair,-0.082690632772347,-0.47898458037929126,-0.08677495353752233,-0.23517393626806407,0.03428571428571429,0.041308411214953274,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|+1|self_range_loc_63|-1,up30_63,pair|cluster24_peer_breadth_21|+1|self_range_loc_63|-1,pair,-0.03914875977283962,-0.38080718071928454,-0.08870114277443703,-0.17777582331253666,0.06984126984126984,0.03607476635514019,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|-1|self_range_loc_63|+1,up30_63,pair|cluster24_peer_breadth_21|-1|self_range_loc_63|+1,pair,-0.10736758138620779,-0.4932810890137319,-0.1072655759644125,-0.2680318038076166,0.04349206349206349,0.01850467289719626,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_breadth_21|-1|self_range_loc_63|-1,up30_63,pair|cluster24_peer_breadth_21|-1|self_range_loc_63|-1,pair,-0.04598781441513538,-0.4111996639030957,-0.08386876110624927,-0.18480702027825227,0.05476190476190476,0.038317757009345796,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|+1|self_ret_5|+1,up30_63,pair|cluster24_peer_ret_63|+1|self_ret_5|+1,pair,-0.023318240557406313,-0.32060922493275423,-0.06779378796480574,-0.2125082548090298,0.09968253968253968,0.05065420560747663,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|+1|self_ret_5|-1,up30_63,pair|cluster24_peer_ret_63|+1|self_ret_5|-1,pair,-0.03824930479943413,-0.2749022523477127,-0.07325069136598861,-0.12836835639468772,0.12015873015873016,0.056261682242990656,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|-1|self_ret_5|+1,up30_63,pair|cluster24_peer_ret_63|-1|self_ret_5|+1,pair,-0.08327949101883296,-0.46146092821833284,-0.07976590400267718,-0.22743734207417815,0.07333333333333333,0.034392523364485984,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|-1|self_ret_5|-1,up30_63,pair|cluster24_peer_ret_63|-1|self_ret_5|-1,pair,-0.0640902539430258,-0.45034131222969176,-0.08828384530310102,-0.18388522110481237,0.07476190476190477,0.03981308411214953,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|+1|self_ret_21|+1,up30_63,pair|cluster24_peer_ret_63|+1|self_ret_21|+1,pair,-0.026045983039092425,-0.3419051724307963,-0.08127449445176588,-0.23344428249925644,0.09206349206349207,0.058878504672897194,False,False,0.0,BLOCKED
up30_63|pair|cluster24_peer_ret_63|+1|self_ret_21|-1,up30_63,pair|cluster24_peer_ret_63|+1|self_ret_21|-1,pair,-0.046107359526778385,-0.2755132242677254,-0.07850610538657621,-0.13047034881502556,0.12666666666666668,0.05495327102803738,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|-1|self_dist_high_63|+1,up50_126,pair|cluster24_peer_ret_21|-1|self_dist_high_63|+1,pair,-0.0731594418257435,-0.41133844266877656,-0.12562781219218958,-0.1643513509430899,0.03603174603174603,0.018543046357615896,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|-1|self_dist_high_63|-1,up50_126,pair|cluster24_peer_ret_21|-1|self_dist_high_63|-1,pair,-0.01558533823820419,-0.2982820893934677,-0.09820741289534318,-0.10134843384416094,0.10698412698412699,0.04847682119205298,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|+1|self_range_loc_63|+1,up50_126,pair|cluster24_peer_ret_21|+1|self_range_loc_63|+1,pair,-0.0599589825878957,-0.3485267382314419,-0.13373805350255386,-0.1982795840154292,0.04476190476190476,0.03814569536423841,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|+1|self_range_loc_63|-1,up50_126,pair|cluster24_peer_ret_21|+1|self_range_loc_63|-1,pair,-0.0602999492973615,-0.3099100142994678,-0.10977408045932315,-0.12172923340349048,0.07984126984126984,0.03152317880794702,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|-1|self_range_loc_63|+1,up50_126,pair|cluster24_peer_ret_21|-1|self_range_loc_63|+1,pair,-0.07195846073686266,-0.4081118160028049,-0.11779059559189795,-0.15471201494350845,0.039523809523809524,0.02304635761589404,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_21|-1|self_range_loc_63|-1,up50_126,pair|cluster24_peer_ret_21|-1|self_range_loc_63|-1,pair,-0.04501344840040509,-0.37410491339686647,-0.11175369717013434,-0.12024737529820503,0.06841269841269841,0.03443708609271523,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_5|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_5|+1,pair,-0.05396986950245546,-0.33905010999399,-0.11455820961579462,-0.1495800986561977,0.05444444444444444,0.04847682119205298,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_5|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_5|-1,pair,-0.05458714548475377,-0.3049511297192823,-0.09791696579831946,-0.12491096621474376,0.07825396825396826,0.038410596026490065,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_5|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_5|+1,pair,-0.037305927001164814,-0.3675382776081378,-0.09921842274873263,-0.13688757415205405,0.06396825396825397,0.038940397350993375,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_5|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_5|-1,pair,-0.039059052315614975,-0.32847611213677147,-0.12267708857208412,-0.1690470514492765,0.07317460317460317,0.020927152317880796,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_21|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_21|+1,pair,-0.06404009373761844,-0.3787041174689837,-0.10743657599572781,-0.15240336690752426,0.06031746031746032,0.061986754966887415,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_21|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_21|-1,pair,-0.052345442025076835,-0.2757581139146703,-0.09558579800749317,-0.10512831447442555,0.10952380952380952,0.044503311258278146,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_21|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_21|+1,pair,-0.04756530023087471,-0.3654962139192219,-0.09384897399224026,-0.11283058118188928,0.07714285714285714,0.05271523178807947,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_21|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_21|-1,pair,-0.05514851483063629,-0.3158624171819312,-0.1275813093583989,-0.18328605346037283,0.07380952380952381,0.013774834437086093,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_63|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_63|+1,pair,-0.04059092032406808,-0.38725231403207316,-0.12452660634191685,-0.18345585723953456,0.05,0.03867549668874172,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_ret_63|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_ret_63|-1,pair,-0.06438010612892789,-0.21500987400421584,-0.13852100969723022,-0.11431546061016715,0.11841269841269841,0.04185430463576159,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_63|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_63|+1,pair,-0.0573750250362012,-0.40509990129149376,-0.09232700620986212,-0.1419850071001082,0.05587301587301587,0.04900662251655629,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_ret_63|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_ret_63|-1,pair,-0.04635895196851951,-0.2845333377776668,-0.11877943892372486,-0.12362140672078308,0.08412698412698413,0.025165562913907286,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_mom_252_21|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_mom_252_21|+1,pair,-0.05107330574721326,-0.38359851539976064,-0.09399006133697582,-0.15469172570976025,0.02412698412698413,0.05642384105960265,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_mom_252_21|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_mom_252_21|-1,pair,-0.041041396552719045,-0.1996556086554209,-0.13062275322808892,-0.12752559377389588,0.14555555555555555,0.035496688741721856,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_mom_252_21|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_mom_252_21|+1,pair,-0.03711442301875075,-0.4038312018681367,-0.06262758438881993,-0.11580846918567882,0.04365079365079365,0.056158940397351,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_mom_252_21|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_mom_252_21|-1,pair,-0.04774450999610299,-0.3187064753623304,-0.13568573074824794,-0.15258598243850982,0.09746031746031746,0.01880794701986755,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_atr_63|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_atr_63|+1,pair,-0.018215085834751676,-0.13479921216013335,-0.06775285770297154,-0.06224614689129683,0.17857142857142858,0.08503311258278146,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_atr_63|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_atr_63|-1,pair,-0.08273561009080564,-0.42793181333337243,-0.1446702096260759,-0.19828894654946483,0.0006349206349206349,0.0005298013245033113,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_atr_63|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_atr_63|+1,pair,0.011569935528261202,-0.2800173009439929,-0.05612879695166102,-0.03719839039812043,0.13968253968253969,0.09774834437086093,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_atr_63|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_atr_63|-1,pair,-0.08370549935205635,-0.43031319155556746,-0.14678242021184362,-0.20272094193499984,0.00015873015873015873,0.0,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_compression_20_63|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_compression_20_63|+1,pair,-0.06773648312113421,-0.3332359689184101,-0.1206611867009921,-0.16549773683604735,0.054285714285714284,0.024370860927152318,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_compression_20_63|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_compression_20_63|-1,pair,-0.05959206308597534,-0.3943113024637501,-0.14185141528061254,-0.19839120606290173,0.03253968253968254,0.01880794701986755,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_compression_20_63|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_compression_20_63|+1,pair,-0.05997044207962001,-0.369444888743205,-0.11083071702637945,-0.14863663222461493,0.051111111111111114,0.027019867549668876,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_compression_20_63|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_compression_20_63|-1,pair,-0.07115838467423652,-0.4103622288135505,-0.14310595431189255,-0.19432963618247678,0.027936507936507936,0.011655629139072848,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_volume_ratio_5_20|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_volume_ratio_5_20|+1,pair,-0.06634395001036653,-0.36287859761766084,-0.12337801974495137,-0.1622321814896175,0.03888888888888889,0.033642384105960266,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_volume_ratio_5_20|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_volume_ratio_5_20|-1,pair,-0.045373369649769194,-0.3878843555737672,-0.11832388263563923,-0.15006377357889172,0.034761904761904765,0.029933774834437085,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|+1,pair,-0.049104536916793236,-0.3980169377642566,-0.11781057389692336,-0.16912655884722946,0.03619047619047619,0.02357615894039735,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_volume_ratio_5_20|-1,pair,-0.049424063357180935,-0.377040759476262,-0.13400485860102054,-0.170441068255749,0.044444444444444446,0.022781456953642386,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_dist_high_63|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_dist_high_63|+1,pair,-0.06793653161006707,-0.4199930334328327,-0.14723862493048023,-0.21302864206730787,0.010634920634920634,0.025960264900662253,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_dist_high_63|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_dist_high_63|-1,pair,-0.0529871056036194,-0.20490444723386947,-0.12052616111829129,-0.0961532675492662,0.1361904761904762,0.055894039735099335,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_dist_high_63|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_dist_high_63|+1,pair,-0.07283645289116872,-0.41744995509256566,-0.12201110525763312,-0.15987067515622172,0.02396825396825397,0.018543046357615896,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_dist_high_63|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_dist_high_63|-1,pair,-0.036699135805874354,-0.24618540787008278,-0.10623454496954313,-0.10250696604117639,0.11063492063492064,0.0447682119205298,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_range_loc_63|+1,up50_126,pair|cluster24_peer_breadth_21|+1|self_range_loc_63|+1,pair,-0.05851012847139423,-0.4095422227820472,-0.1447257916880304,-0.20856105273299472,0.02253968253968254,0.03205298013245033,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|+1|self_range_loc_63|-1,up50_126,pair|cluster24_peer_breadth_21|+1|self_range_loc_63|-1,pair,-0.07240806310122208,-0.3578004646571034,-0.11754517175458476,-0.13464995399570256,0.05015873015873016,0.03152317880794702,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_range_loc_63|+1,up50_126,pair|cluster24_peer_breadth_21|-1|self_range_loc_63|+1,pair,-0.07283017013545405,-0.4173066278263211,-0.11210030988582433,-0.15129154203523443,0.02603174603174603,0.022781456953642386,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_breadth_21|-1|self_range_loc_63|-1,up50_126,pair|cluster24_peer_breadth_21|-1|self_range_loc_63|-1,pair,-0.04648420909677129,-0.36591803961362934,-0.12308919487225756,-0.1529268224713328,0.052222222222222225,0.023311258278145695,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|+1|self_ret_5|+1,up50_126,pair|cluster24_peer_ret_63|+1|self_ret_5|+1,pair,-0.053209566470864555,-0.2914051153406679,-0.09919471330871726,-0.11268109981044544,0.07857142857142857,0.05324503311258278,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|+1|self_ret_5|-1,up50_126,pair|cluster24_peer_ret_63|+1|self_ret_5|-1,pair,-0.06088181737872146,-0.25029353166856044,-0.09852193360427633,-0.11351087561594489,0.09365079365079365,0.03576158940397351,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|-1|self_ret_5|+1,up50_126,pair|cluster24_peer_ret_63|-1|self_ret_5|+1,pair,-0.046347442276108416,-0.3887940848550976,-0.14017589048787119,-0.1794990872481197,0.05380952380952381,0.03443708609271523,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|-1|self_ret_5|-1,up50_126,pair|cluster24_peer_ret_63|-1|self_ret_5|-1,pair,-0.035072311767729424,-0.3855097782693846,-0.12954737592349036,-0.17078673054718807,0.0665079365079365,0.030728476821192053,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|+1|self_ret_21|+1,up50_126,pair|cluster24_peer_ret_63|+1|self_ret_21|+1,pair,-0.05775516244645566,-0.31630944767017477,-0.0858599092153054,-0.11964587113512201,0.0734920634920635,0.05827814569536424,False,False,0.0,BLOCKED
up50_126|pair|cluster24_peer_ret_63|+1|self_ret_21|-1,up50_126,pair|cluster24_peer_ret_63|+1|self_ret_21|-1,pair,-0.06567189370808829,-0.24518224252251886,-0.12542613342155376,-0.10710532215240294,0.10444444444444445,0.03947019867549669,False,False,0.0,BLOCKED
down20_63|pair|cluster24_peer_ret_21|-1|self_dist_high_63|+1,down20_63,pair|cluster24_peer_ret_21|-1|self_dist_high_63|+1,pair,-0.1743786969288737,-0.15077634869295609,-0.18535152431030344,-0.28280069419662135,0.0353968253968254,0.020747663551401868,False,False,0.0,BLOCKED
